uuid,category,concept,icon_id,reference,primary,all_categories,origin,previous_runs,newest_run,current_drawing,error_count,first_errors
1228a3cf-b0ac-41b8-a4db-2d272fbe1241,Uncategorized,Real Estate Market Statistics Chart,real-estate-market-house,pictographic-primitives/_uncategorized_32/real estate market house_1228a3cf-b0ac-41b8-a4db-2d272fbe1241.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923-201437-batch37,published/failed/solo48/real-estate-market-house.svg,6,mic [house]: parallel straight edges house-3 and door-3 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [door]: parallel straight edges door-3 and door-1 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [door]: parallel straight edges door-1 and house-5 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)
a669591d-8405-49c2-be0a-5d69af49a20c,Uncategorized,Right Double Quotation Marks,quote-right,pictographic-primitives/_uncategorized_32/quote right_a669591d-8405-49c2-be0a-5d69af49a20c.svg,clearance,clearance,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/quote-right.svg,2,internal-spacing [quote-0]: quote-0-outer and quote-0-inner have 2.341 units of ink clearance over 19.617 units; requires 4; review required | internal-spacing [quote-1]: quote-1-outer and quote-1-inner have 2.341 units of ink clearance over 19.617 units; requires 4; review required
d9776d01-07f9-402d-ac77-fc73a405a509,Uncategorized,Star Rating Booklet,rating-booklet,pictographic-primitives/_uncategorized_32/rating booklet_d9776d01-07f9-402d-ac77-fc73a405a509.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/rating-booklet.svg,9,mic [text-0]: parallel straight edges text-0 and text-1 are 3 apart on centerlines (ink gap -1); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [text-0]: parallel straight edges text-0 and cover-4 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (overlap-fallback) | mic [text-1]: parallel straight edges text-1 and cover-4 are 3 apart on centerlines (ink gap -1); requires at least 8 centerline / 4 ink (midpoint-normal)
4eebbb0e-3d47-4014-a9b8-95819896ada8,Uncategorized,Anonymous Person in Hoodie,hooded-person-with-blank-face,pictographic-primitives/_uncategorized_33/rogue_4eebbb0e-3d47-4014-a9b8-95819896ada8.svg,clearance,clearance,model tree,0,,published/failed/solo48/hooded-person-with-blank-face.svg,2,internal-spacing [face / shoulders]: face-1 and shoulders have 0.026 units of ink clearance over 3.506 units; requires 4; review required | internal-spacing [face / shoulders]: face-1 and shoulders have 0.026 units of ink clearance over 3.506 units; requires 4; review required
936d0079-3089-4c8c-bc22-422921c13e69,Uncategorized,Bull Market Upward Trend,saving-bull,pictographic-primitives/_uncategorized_33/saving bull_936d0079-3089-4c8c-bc22-422921c13e69.svg,spacing,spacing parallel pinches holes,primitive-make-ray,1,20260923T203112110275-ray40,published/failed/solo48/saving-bull.svg,3,"mic [tail]: parallel straight edges tail-2 and legs-1 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [animal]: animal and trend are 2.431 apart on centerlines nearest (27.849, 20.142)<->(29, 18); (needs 8) | holes/pinches: 2 undersized holes; 1 pinches"
e9b350be-f0e4-49b9-8413-4a4d1c678f43,Uncategorized,Indian Rupee Currency Symbol,rupee-sign,pictographic-primitives/_uncategorized_33/rupee sign_e9b350be-f0e4-49b9-8413-4a4d1c678f43.svg,clearance,clearance,primitive-make-ray,1,20260923T203112110275-ray40,published/failed/solo48/rupee-sign.svg,1,internal-spacing [bowl-leg / top]: bowl-top and top have -3.983 units of ink clearance over 6.25 units; requires 4; review required
65d8507f-531a-4e81-bd3e-1e2516aebe33,Uncategorized,Interstate Highway Route Shield,route-interstate,pictographic-primitives/_uncategorized_33/route interstate_65d8507f-531a-4e81-bd3e-1e2516aebe33.svg,clearance,clearance,primitive-make-ray,1,20260923T203112110275-ray40,published/failed/solo48/route-interstate.svg,2,internal-spacing [shield / header]: left-top and header have 3.686 units of ink clearance over 7 units; requires 4; review required | internal-spacing [shield / header]: right-top and header have 3.686 units of ink clearance over 7 units; requires 4; review required
4bd2f046-d00e-4c3d-99dd-153eae347474,Uncategorized,Magnifying Glass with Eye,seo-search-eye,pictographic-primitives/_uncategorized_33/seo search eye_4bd2f046-d00e-4c3d-99dd-153eae347474.svg,spacing,spacing,primitive-make-ray,2,batch-41-20260923,published/failed/solo48/seo-search-eye.svg,2,"mic [lens]: lens and eye are 3.999 apart on centerlines nearest (6.000, 21.034)<->(10, 21); (needs 8) | mic [eye]: eye and iris are 2.749 apart on centerlines nearest (20.975, 27.749)<->(21, 25); (needs 8)"
0257fd69-7a18-40fc-a7d2-903d1b421449,Uncategorized,Person in 360 Degree View,sense-of-stability,pictographic-primitives/_uncategorized_33/sense of stability_0257fd69-7a18-40fc-a7d2-903d1b421449.svg,spacing,spacing parallel holes,primitive-make-ray,1,batch-41-20260923,published/failed/solo48/sense-of-stability.svg,4,"mic [wall-right]: parallel straight edges wall-right-1, wall-right-2 and window-right-1, window-right-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [window-left]: parallel straight edges window-left-1, window-left-2 and wall-left-1, wall-left-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [bottom]: bottom and legs are 3.907 apart on centerlines nearest (21.645, 41.891)<->(22, 38); (needs 8)"
7a8b5b6b-d72f-42df-9379-3389fd1e33fd,Uncategorized,Smart Autonomous Self Driving Car,self-driving-car,pictographic-primitives/_uncategorized_33/self driving car_7a8b5b6b-d72f-42df-9379-3389fd1e33fd.svg,spacing,spacing,primitive-make-ray,2,batch-41-20260923,published/failed/solo48/self-driving-car.svg,4,"mic [body]: body and headlight-0 are 5 apart on centerlines nearest (14, 26)<->(14, 31); (needs 8) | mic [body]: body and headlight-1 are 5 apart on centerlines nearest (34, 26)<->(34, 31); (needs 8) | mic [roof]: roof and radio-inner are 4 apart on centerlines nearest (18, 18)<->(18, 14); (needs 8)"
eebf9355-e5dd-4833-b849-ec1865cc85fe,Uncategorized,User Search Magnifying Glass,seeker,pictographic-primitives/_uncategorized_33/seeker_eebf9355-e5dd-4833-b849-ec1865cc85fe.svg,spacing,spacing parallel,primitive-make-ray,1,batch-41-20260923,published/failed/solo48/seeker.svg,4,"mic [arm-edge]: parallel straight edges arm-edge and body-side-1 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [head]: head and lens are 5.261 apart on centerlines nearest (19.983, 16.486)<->(23.468, 20.427); (needs 8) | mic [body]: body and arm-edge are 5.999 apart on centerlines nearest (6.000, 33.926)<->(12, 34); (needs 8)"
d19fe7af-bf3f-4193-8210-2e69b664727e,Uncategorized,Angled Side Road Right Sign,side-road-angle-right-2,pictographic-primitives/_uncategorized_34/side road angle right 2_d19fe7af-bf3f-4193-8210-2e69b664727e.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T203915884942-ray42,published/failed/solo48/side-road-angle-right-2.svg,2,"mic [diamond]: parallel straight edges diamond-4 and head-1 are 7.071 apart on centerlines (ink gap 3.071); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [diamond]: diamond and branch are 2.828 apart on centerlines nearest (32, 34)<->(30, 32); (needs 8)"
2421c5d7-2ff1-480c-8526-9252cbdd43cf,Uncategorized,Angry Masked Face,angry-face-with-broad-mouth-cover,pictographic-primitives/_uncategorized_34/smiley decode_2421c5d7-2ff1-480c-8526-9252cbdd43cf.svg,spacing,spacing,model tree,2,20260924-spacing-batch5-gpt6,published/failed/solo48/angry-face-with-broad-mouth-cover.svg,2,"mic [dome]: dome and eye-left are 7.704 apart on centerlines nearest (15.243, 8.273)<->(19, 15); (needs 8) | mic [dome]: dome and eye-right are 7.704 apart on centerlines nearest (32.756, 8.273)<->(29, 15); (needs 8)"
47ddf223-ee29-448c-9235-3145f69bc3fa,Uncategorized,Angry Monster Face,snarling-face-with-two-fangs,pictographic-primitives/_uncategorized_34/snarl_47ddf223-ee29-448c-9235-3145f69bc3fa.svg,holes,holes,model tree,1,20260924T154348-holes-b2,published/failed/solo48/snarling-face-with-two-fangs.svg,1,holes/pinches: 1 undersized holes; 0 pinches
59b04c40-2006-4e31-a230-a6be869385d4,Uncategorized,Crossed Out Dollar Sign,shopping-pay-hide-advertising,pictographic-primitives/_uncategorized_34/shopping pay hide advertising_59b04c40-2006-4e31-a230-a6be869385d4.svg,pinches,pinches holes,primitive-make-ray,1,20260923T203915884942-ray42,published/failed/solo48/shopping-pay-hide-advertising.svg,1,holes/pinches: 4 undersized holes; 1 pinches
6fb1e1e2-8daf-44eb-99ef-5f74d171ee0f,Uncategorized,Fragile Box with Up Arrow,shipment-fragile,pictographic-primitives/_uncategorized_34/shipment fragile_6fb1e1e2-8daf-44eb-99ef-5f74d171ee0f.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T203915884942-ray42,published/failed/solo48/shipment-fragile.svg,5,"mic [foot]: parallel straight edges foot and box-4 are 5 apart on centerlines (ink gap 1); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [tape]: tape and glass are 7 apart on centerlines nearest (18, 17)<->(18, 24); (needs 8) | mic [box]: box and stem are 5 apart on centerlines nearest (19, 42)<->(19, 37); (needs 8)"
d0d6406a-6c7c-431f-a9b8-ee87990c2cf2,Uncategorized,Right Turn Road Sign,side-road-angle-left-2,pictographic-primitives/_uncategorized_34/side road angle left 2_d0d6406a-6c7c-431f-a9b8-ee87990c2cf2.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T203915884942-ray42,published/failed/solo48/side-road-angle-left-2.svg,2,"mic [diamond]: parallel straight edges diamond-1 and head-1 are 5.656 apart on centerlines (ink gap 1.656); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [diamond]: diamond and road are 4.242 apart on centerlines nearest (15, 33)<->(18, 30); (needs 8)"
793e902f-88a8-4473-bf76-f80306c7a173,Uncategorized,Slithering Wild Snake,upright-snake-with-curled-lower-body,pictographic-primitives/_uncategorized_34/snake_793e902f-88a8-4473-bf76-f80306c7a173.svg,clearance,clearance,model tree,0,,published/failed/solo48/upright-snake-with-curled-lower-body.svg,13,internal-spacing [snake]: snake-0 and snake-13 have 1.219 units of ink clearance over 6.244 units; requires 4; review required | internal-spacing [snake]: snake-0 and snake-14 have 1.259 units of ink clearance over 5.793 units; requires 4; review required | internal-spacing [snake]: snake-1 and snake-13 have 0.999 units of ink clearance over 12.720 units; requires 4; review required
30cd9303-dbd1-4ff5-9b6d-c3de44b1a7e4,Uncategorized,Smart Refrigerator and Phone Connection,smart-refrigerator-device,pictographic-primitives/_uncategorized_34/smart refrigerator device_30cd9303-dbd1-4ff5-9b6d-c3de44b1a7e4.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T204707-batch43,published/failed/solo48/smart-refrigerator-device.svg,9,"mic [handle-0]: parallel straight edges handle-0 and fridge-left-upper, fridge-left-lower are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [handle-1]: parallel straight edges handle-1 and fridge-left-upper, fridge-left-lower are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [fridge]: fridge and handle-0 are 6 apart on centerlines nearest (6, 12)<->(12, 12); (needs 8)"
cc0f870e-e6f6-426d-9d3f-73d669be714f,Uncategorized,Smart Wireless Induction Cooktop,smart-induction-stove,pictographic-primitives/_uncategorized_34/smart induction stove_cc0f870e-e6f6-426d-9d3f-73d669be714f.svg,spacing,spacing parallel pinches holes,primitive-make-ray,1,20260923T204707-batch43,published/failed/solo48/smart-induction-stove.svg,5,"mic [front]: parallel straight edges front-5, front-4, front-3 and base-2 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [top]: top and wifi-outer are 6 apart on centerlines nearest (24, 6)<->(24, 12); (needs 8) | mic [front-top]: front-top and wifi-inner are 5 apart on centerlines nearest (20, 28)<->(20, 23); (needs 8)"
59f997a9-32d8-436a-ae34-06535681b16e,Uncategorized,Smartphone Package Delivery Confirmation,shipment-approve-smartphone,pictographic-primitives/_uncategorized_34/shipment approve smartphone_59f997a9-32d8-436a-ae34-06535681b16e.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T203915884942-ray42,published/failed/solo48/shipment-approve-smartphone.svg,5,"mic [home]: parallel straight edges home and phone-4 are 5 apart on centerlines (ink gap 1); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [box-edge]: box-edge and phone are 5 apart on centerlines nearest (30, 16)<->(30, 21); (needs 8) | mic [phone]: phone and check are 4 apart on centerlines nearest (42, 27)<->(38, 27); (needs 8)"
d25557be-d198-406c-ac40-686ab3f61c2a,Uncategorized,Smiling Face With Star Eyes,sparkle-eyed-face-with-uneven-smile,pictographic-primitives/_uncategorized_34/smiley bright_d25557be-d198-406c-ac40-686ab3f61c2a.svg,spacing,spacing pinches holes,model tree,2,20260924-spacing-batch5-gpt6,published/failed/solo48/sparkle-eyed-face-with-uneven-smile.svg,3,"mic [face]: face and eye-16 are 7.469 apart on centerlines nearest (6.434, 14.438)<->(13, 18); (needs 8) | mic [face]: face and eye-32 are 7.469 apart on centerlines nearest (41.566, 14.438)<->(35, 18); (needs 8) | holes/pinches: 2 undersized holes; 2 pinches"
58fdbda2-95d4-42f4-b93e-df89f627bc82,Uncategorized,Smiling Face with Star Eyes,large-sparkle-eyed-smiling-face,pictographic-primitives/_uncategorized_34/smiley shine big eyes_58fdbda2-95d4-42f4-b93e-df89f627bc82.svg,spacing,spacing pinches holes,model tree,2,20260924-spacing-batch5-gpt6,published/failed/solo48/large-sparkle-eyed-smiling-face.svg,3,"mic [face]: face and eye-16 are 7.469 apart on centerlines nearest (6.434, 14.438)<->(13, 18); (needs 8) | mic [face]: face and eye-32 are 7.469 apart on centerlines nearest (41.566, 14.438)<->(35, 18); (needs 8) | holes/pinches: 2 undersized holes; 2 pinches"
7637106f-a796-4b5a-8382-ddbd48faa5f0,Uncategorized,Soccer Shoe and Ball,football-boot-kicking-panelled-ball,pictographic-primitives/_uncategorized_34/soccer kick ball_7637106f-a796-4b5a-8382-ddbd48faa5f0.svg,clearance,clearance,model tree,0,,published/failed/solo48/football-boot-kicking-panelled-ball.svg,1,internal-spacing [boot]: boot-2 and boot-4 have 3.068 units of ink clearance over 15.147 units; requires 4; review required
868652f3-4bc5-4fe0-96a0-1bc2494937b3,Uncategorized,Woman Hierarchy Structure,single-woman-hierachy,pictographic-primitives/_uncategorized_34/single woman hierachy_868652f3-4bc5-4fe0-96a0-1bc2494937b3.svg,clearance,clearance,primitive-make-ray,1,20260923T204707-batch43,published/failed/solo48/single-woman-hierachy.svg,4,internal-spacing [spine / node-0]: spine-1 and node-0-3 have 0.135 units of ink clearance over 2.25 units; requires 4; review required | internal-spacing [spine / node-1]: spine-1 and node-1-0 have 0.135 units of ink clearance over 2.75 units; requires 4; review required | internal-spacing [spine / node-1]: spine-2 and node-1-3 have 0.135 units of ink clearance over 2.25 units; requires 4; review required
611bc604-f296-4d2b-bb5f-5565ddcd7e36,Uncategorized,Fragile Glass Handle With Care,square-fragile,pictographic-primitives/_uncategorized_35/square fragile_611bc604-f296-4d2b-bb5f-5565ddcd7e36.svg,clearance,clearance,primitive-make-ray,1,batch-46-20260923,published/failed/solo48/square-fragile.svg,2,internal-spacing [foot / bowl-bottom]: foot-1 and bowl-bottom have 0.016 units of ink clearance over 4 units; requires 4; review required | internal-spacing [foot / bowl-bottom]: foot-2 and bowl-bottom have 0.016 units of ink clearance over 4 units; requires 4; review required
c67c9f34-aa4a-4561-aba3-e1d5e5f4f809,Uncategorized,Lightning Bolt with Spark,spasm,pictographic-primitives/_uncategorized_35/spasm_c67c9f34-aa4a-4561-aba3-e1d5e5f4f809.svg,clearance,clearance,primitive-make-ray,1,20260923T204750549865-ray44,published/failed/solo48/spasm.svg,1,internal-spacing [bolt]: bolt-5 and bolt-7 have 3.374 units of ink clearance over 2.467 units; requires 4; review required
eb2aefc1-7636-41c6-9f3f-921141c93aab,Uncategorized,Sonic the Hedgehog Head,sonic-head-with-swept-spines,pictographic-primitives/_uncategorized_35/sonic 1_eb2aefc1-7636-41c6-9f3f-921141c93aab.svg,clearance,clearance,model tree,0,,published/failed/solo48/sonic-head-with-swept-spines.svg,2,internal-spacing [head]: head-1 and head-3 have 2.312 units of ink clearance over 2.447 units; requires 4; review required | internal-spacing [head]: head-3 and head-5 have 1.592 units of ink clearance over 4.445 units; requires 4; review required
af4b0bcf-b76c-4768-8a09-e4eb2d20860e,Uncategorized,Spoon and Fork Combination Utensil,three-tined-spork-with-rounded-handle,pictographic-primitives/_uncategorized_35/spork_af4b0bcf-b76c-4768-8a09-e4eb2d20860e.svg,clearance,clearance,model tree,0,,published/failed/solo48/three-tined-spork-with-rounded-handle.svg,2,internal-spacing [spork]: spork-0 and spork-11 have -0.343 units of ink clearance over 3.284 units; requires 4; review required | internal-spacing [spork]: spork-6 and spork-8 have -0.343 units of ink clearance over 3.886 units; requires 4; review required
25858b73-169f-47b3-b602-412321f8cd10,Uncategorized,Spreadsheet and Data Chart,spreadsheet-data-analysis,pictographic-primitives/_uncategorized_35/spreadsheet data analysis_25858b73-169f-47b3-b602-412321f8cd10.svg,clearance,clearance,primitive-make-ray,1,20260923T204750549865-ray44,published/failed/solo48/spreadsheet-data-analysis.svg,1,internal-spacing [axes / curve]: axes-2 and curve have 0.036 units of ink clearance over 4.25 units; requires 4; review required
48b58407-6e7b-4cf9-b629-9742f8a963af,Uncategorized,Square Phone Call Icon,square-phone-hangup,pictographic-primitives/_uncategorized_35/square phone hangup_48b58407-6e7b-4cf9-b629-9742f8a963af.svg,clearance,clearance,primitive-make-ray,2,20260923T205723025705-ray47,published/failed/solo48/square-phone-hangup.svg,1,internal-spacing [handset]: handset and handset have -2.065 units of ink clearance over 13.147 units; requires 4; review required
746eedc8-eb0c-4e03-8d4c-d25625ee4a35,Uncategorized,Telephone Handset in Rounded Square,square-phone,pictographic-primitives/_uncategorized_35/square phone_746eedc8-eb0c-4e03-8d4c-d25625ee4a35.svg,clearance,clearance,primitive-make-ray,2,20260923T205723025705-ray47,published/failed/solo48/square-phone.svg,1,internal-spacing [handset]: handset and handset have -2.065 units of ink clearance over 13.147 units; requires 4; review required
6498afd8-8355-4072-b42d-b96eef9111b1,Uncategorized,Person and Map Marker,street-view,pictographic-primitives/_uncategorized_36/street view_6498afd8-8355-4072-b42d-b96eef9111b1.svg,clearance,clearance,primitive-make-ray,2,20260923-batch48-gpt6,published/failed/solo48/street-view.svg,2,internal-spacing [arms / legs]: arms-1 and legs-2 have 0.751 units of ink clearance over 4 units; requires 4; review required | internal-spacing [arms / legs]: arms-2 and legs-3 have 2.183 units of ink clearance over 3.689 units; requires 4; review required
11bcc694-f1a4-49f8-94dc-9d171a957687,Uncategorized,Sport Utility Vehicle,station-wagon-reference-11bcc694,pictographic-primitives/_uncategorized_36/station wagon_11bcc694-f1a4-49f8-94dc-9d171a957687.svg,holes,holes,model tree,1,20260924T154348-holes-b2,published/failed/solo48/station-wagon-reference-11bcc694.svg,1,holes/pinches: 2 undersized holes; 0 pinches
eb0291a2-d110-4e0e-9cb6-552c49ef98d5,Uncategorized,User Profile with Circle Badge,step-uncle,pictographic-primitives/_uncategorized_36/step uncle_eb0291a2-d110-4e0e-9cb6-552c49ef98d5.svg,clearance,clearance,primitive-make-ray,2,20260923-batch48-gpt6,published/failed/solo48/step-uncle.svg,1,internal-spacing [badge / hem]: badge-lower and hem have -3.966 units of ink clearance over 3 units; requires 4; review required
5de932db-9cc5-44c6-b9d7-4ae36e88165f,Uncategorized,Pinned Note Document,task-list-pin-1,pictographic-primitives/_uncategorized_37/task list pin 1_5de932db-9cc5-44c6-b9d7-4ae36e88165f.svg,pinches,pinches holes,primitive-make-ray,1,20260923T210618-batch49,published/failed/solo48/task-list-pin-1.svg,1,holes/pinches: 1 undersized holes; 1 pinches
bf66e761-47e7-4f37-adf7-8e87414c6db8,Uncategorized,Sport Road Bicycle,single-rider-road-bicycle,pictographic-primitives/_uncategorized_37/tandem bike_bf66e761-47e7-4f37-adf7-8e87414c6db8.svg,pinches,pinches holes,model tree,0,,published/failed/solo48/single-rider-road-bicycle.svg,1,holes/pinches: 3 undersized holes; 1 pinches
c14f0462-1a4f-4fce-8591-b63fddf2fa6d,Uncategorized,Ambulance Emergency Transport Vehicle,truck-medical,pictographic-primitives/_uncategorized_38/truck medical_c14f0462-1a4f-4fce-8591-b63fddf2fa6d.svg,clearance,clearance,primitive-make-ray,1,20260923-batch52-b9b21e,published/failed/solo48/truck-medical.svg,2,internal-spacing [cargo / wheel-left]: cargo-2 and wheel-left-top have 0.079 units of ink clearance over 3.5 units; requires 4; review required | internal-spacing [cab / wheel-right]: cab-3 and wheel-right-top have 0.079 units of ink clearance over 3 units; requires 4; review required
2000d10a-a193-4355-bf76-3a121de4ad3f,Uncategorized,Person Broadcasting Signal,user-signal,pictographic-primitives/_uncategorized_39/user signal_2000d10a-a193-4355-bf76-3a121de4ad3f.svg,pinches,pinches holes,primitive-make-ray,1,20260923T212125-batch53,published/failed/solo48/user-signal.svg,1,holes/pinches: 1 undersized holes; 1 pinches
54b02242-5568-41c3-a69f-a06ca068bbf9,Uncategorized,Text Input Field with Cursor,type-cursor,pictographic-primitives/_uncategorized_39/type cursor_54b02242-5568-41c3-a69f-a06ca068bbf9.svg,clearance,clearance,primitive-make-ray,1,20260923-batch52-b9b21e,published/failed/solo48/type-cursor.svg,1,internal-spacing [field / hook]: field-bottom-2 and hook have 3.215 units of ink clearance over 2.728 units; requires 4; review required
79fff0c7-26d4-4146-b968-24705c1e7d4a,Uncategorized,User and Money Balance Scale,user-cash-scale-1,pictographic-primitives/_uncategorized_39/user cash scale 1_79fff0c7-26d4-4146-b968-24705c1e7d4a.svg,pinches,pinches holes,primitive-make-ray,1,20260923T212125-batch53,published/failed/solo48/user-cash-scale-1.svg,1,holes/pinches: 4 undersized holes; 2 pinches
cbc8a808-542b-49df-b4bd-c313efd61052,Uncategorized,Valve Corporation Text Logo,valve-logo,pictographic-primitives/_uncategorized_39/valve logo_cbc8a808-542b-49df-b4bd-c313efd61052.svg,spacing,spacing parallel pinches holes,primitive-make-ray,5,20260924T154252-parallel-batch5-retry,published/failed/solo48/valve-logo.svg,9,"mic [v-first]: parallel straight edges v-first-2 and a-sides-1 are 5.965 apart on centerlines (ink gap 1.965); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [v-first]: v-first and a-sides are 5.965 apart on centerlines nearest (10, 10)<->(15.931, 10.635); (needs 8) | mic [v-first]: v-first and a-bar are 6.001 apart on centerlines nearest (8.032, 28.360)<->(14, 29); (needs 8)"
14555301-7f11-43db-978e-a383d12a3b27,Uncategorized,Letter Z in Flaming Circle,zcool-logo,pictographic-primitives/_uncategorized_40/zcool logo_14555301-7f11-43db-978e-a383d12a3b27.svg,clearance,clearance,primitive-make-ray,1,20260923T212805-batch55,published/failed/solo48/zcool-logo.svg,1,internal-spacing [flame]: flame-upper and flame-upper have 1.377 units of ink clearance over 2.103 units; requires 4; review required
23bded82-26fd-41b4-9b35-3c4566fa527a,Uncategorized,Ocean Wave Square,wave-square,pictographic-primitives/_uncategorized_40/wave square_23bded82-26fd-41b4-9b35-3c4566fa527a.svg,clearance,clearance,primitive-make-ray,1,20260923T212805-batch55,published/failed/solo48/wave-square.svg,1,internal-spacing [wave]: wave-rise and wave-curl have -0.896 units of ink clearance over 10.609 units; requires 4; review required
0bed2a31-9297-4a65-99ad-c1ed293776b1,users,User Centered Geometric Interaction,user-centered-shape-diagram;user-centered-shape-diagram-v2;user-centered-shape-diagram-v3,pictographic-primitives/users/user experience design_0bed2a31-9297-4a65-99ad-c1ed293776b1.svg,spacing,spacing holes,model tree,0,,published/failed/solo48/user-centered-shape-diagram.svg;published/failed/solo48/user-centered-shape-diagram-v2.svg;published/failed/solo48/user-centered-shape-diagram-v3.svg,17,"mic [square]: square and head are 7 apart on centerlines nearest (24, 14)<->(24, 21); (needs 8) | mic [circle]: circle and shoulders are 4.318 apart on centerlines nearest (13.920, 36.791)<->(18.145, 37.685); (needs 8) | mic [circle]: circle and orbit-left are 7.704 apart on centerlines nearest (8.652, 32.233)<->(6, 25); (needs 8)"
676befa5-604d-5f0a-9344-ef3dfc7baea7,video,Geometric Hexagonal Video Play Symbol,triangular-video-emblem,pictographic-primitives/video/amazon web service interactive video service_676befa5-604d-5f0a-9344-ef3dfc7baea7.svg,spacing,spacing parallel,model tree,0,,published/failed/solo48/triangular-video-emblem.svg,5,"mic [triangle-2]: parallel straight edges triangle-2-2 and triangle-4-1 are 5.487 apart on centerlines (ink gap 1.487); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [triangle-3]: parallel straight edges triangle-3-2 and triangle-5-1 are 5.487 apart on centerlines (ink gap 1.487); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [diagonal-a]: diagonal-a and triangle-1 are 4.437 apart on centerlines nearest (25.538, 21.692)<->(28, 18); (needs 8)"
11e6c80b-9352-46d6-afbf-71492aac441e,video-games,Video Game Bundle Package,game-bundle-package-2-game-game-bundle-package,pictographic-primitives/video-games/batch-04/game bundle package 2 game game bundle package_11e6c80b-9352-46d6-afbf-71492aac441e.svg,clearance,clearance,primitive-make-ray,1,20260923-batch17-262274da,published/failed/solo48/game-bundle-package-2-game-game-bundle-package.svg,2,internal-spacing [controller]: controller-2 and controller-4 have 2.091 units of ink clearance over 3.710 units; requires 4; review required | internal-spacing [controller]: controller-6 and controller-8 have 2.091 units of ink clearance over 3.710 units; requires 4; review required
c0fef2f7-6c93-5a77-973b-346d07d1e626,video-games,Vertical Hanging War Banner,war-banner-guild-faction,pictographic-primitives/video-games/batch-12/war banner guild faction_c0fef2f7-6c93-5a77-973b-346d07d1e626.svg,clearance,clearance,primitive-make-ray,1,20260923-212724-batch54-gpt6,published/failed/solo48/war-banner-guild-faction.svg,1,internal-spacing [finial / banner]: finial-1 and banner-1 have 2.195 units of ink clearance over 3.25 units; requires 4; review required
c37f6508-e0df-51bf-9da4-8fafc43e3b54,war,RIP Tombstone,death-rip,pictographic-primitives/war/death rip_c37f6508-e0df-51bf-9da4-8fafc43e3b54.svg,spacing,spacing parallel pinches holes,primitive-make-ray,2,20260923T164222Z-round2-batch4,published/failed/solo48/death-rip.svg,9,"mic [stone]: parallel straight edges stone-right and p-stem-2, p-stem-1 are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [p-stem]: parallel straight edges p-stem-2, p-stem-1 and i are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [r-stem]: parallel straight edges r-stem-2, r-stem-1 and stone-left are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)"
8f58894e-3584-4d7e-9183-ffe9e81333d8,war,Tear Gas Canister and Crying Eye,tools-tear-gas,pictographic-primitives/war/tools tear gas_8f58894e-3584-4d7e-9183-ffe9e81333d8.svg,spacing,spacing parallel pinches holes,primitive-make-ray,1,20260923-210743-batch50-gpt6,published/failed/solo48/tools-tear-gas.svg,9,"mic [nozzle]: parallel straight edges nozzle-2 and canister-2 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [nozzle]: parallel straight edges nozzle-1 and nozzle-3 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [eye-upper]: eye-upper and pupil are 3.938 apart on centerlines nearest (15.031, 6.129)<->(15.559, 10.032); (needs 8)"
